article_id_story	heading_name	paragraph_name	comment_name	category
ArticleStory_602	Debenhams poaches Amazon's Sergio Bucher as new CEO	He added: “He is a retailer and loves shops and people. It’s a real win for Debenhams.”	"I read and re-read this article. I figured that I must be missing something. Where was the controversy? Where were the victims of misogyny? In short, what the h*ll was going on? Why did the Guardian think that anyone in their right mind (OK, I put my hands up, fair cop) would comment on this? Questions, questions, questions. Then I saw it (well, the chance to create some aggravation). Sergio is a bloke. I want to know, actually I demand to know, why a bloke was hired to turn round the fortunes of a dress shop. Were there absolutely no suitable female candidates (in a world of approximately 3.5 billion females) who could do this job? this can't be right. Right?"	1
ArticleStory_602	Debenhams poaches Amazon's Sergio Bucher as new CEO	"The group’s current CEO, Michael Sharp, is to step down on 24 June. He announced his decision to leave last autumn after shareholders pushed for a change at the top following a series of poor results and profit warnings."	"I read and re-read this article. I figured that I must be missing something. Where was the controversy? Where were the victims of misogyny? In short, what the h*ll was going on? Why did the Guardian think that anyone in their right mind (OK, I put my hands up, fair cop) would comment on this? Questions, questions, questions. Then I saw it (well, the chance to create some aggravation). Sergio is a bloke. I want to know, actually I demand to know, why a bloke was hired to turn round the fortunes of a dress shop. Were there absolutely no suitable female candidates (in a world of approximately 3.5 billion females) who could do this job? this can't be right. Right?"	3
ArticleStory_602	Debenhams poaches Amazon's Sergio Bucher as new CEO	"Cheshire said Bucher’s priority would be to “start with the customer, and we have to agree who our core customer is … and what does Debenhams do for that customer”."	"I read and re-read this article. I figured that I must be missing something. Where was the controversy? Where were the victims of misogyny? In short, what the h*ll was going on? Why did the Guardian think that anyone in their right mind (OK, I put my hands up, fair cop) would comment on this? Questions, questions, questions. Then I saw it (well, the chance to create some aggravation). Sergio is a bloke. I want to know, actually I demand to know, why a bloke was hired to turn round the fortunes of a dress shop. Were there absolutely no suitable female candidates (in a world of approximately 3.5 billion females) who could do this job? this can't be right. Right?"	2
ArticleStory_602	Debenhams poaches Amazon's Sergio Bucher as new CEO	"He said the typical Debenhams customer was a 41-year-old woman who is interested in fashion, looking for newness and a broad choice of brands and likes to have a cup of coffee or glass of prosecco when she comes into Debenhams once a week. Cheshire added: “It’s a much younger customer than the M&S customer, and much more fashion-interested.”"	"I read and re-read this article. I figured that I must be missing something. Where was the controversy? Where were the victims of misogyny? In short, what the h*ll was going on? Why did the Guardian think that anyone in their right mind (OK, I put my hands up, fair cop) would comment on this? Questions, questions, questions. Then I saw it (well, the chance to create some aggravation). Sergio is a bloke. I want to know, actually I demand to know, why a bloke was hired to turn round the fortunes of a dress shop. Were there absolutely no suitable female candidates (in a world of approximately 3.5 billion females) who could do this job? this can't be right. Right?"	4
ArticleStory_602	Debenhams poaches Amazon's Sergio Bucher as new CEO	"His comments came a day after the Marks & Spencer boss, Steve Rowe, vowed to focus on the retailer’s most loyal group of shoppers, dubbed “Mrs M&S” – fiftysomething women who had been neglected as the firm chased younger shoppers."	"I read and re-read this article. I figured that I must be missing something. Where was the controversy? Where were the victims of misogyny? In short, what the h*ll was going on? Why did the Guardian think that anyone in their right mind (OK, I put my hands up, fair cop) would comment on this? Questions, questions, questions. Then I saw it (well, the chance to create some aggravation). Sergio is a bloke. I want to know, actually I demand to know, why a bloke was hired to turn round the fortunes of a dress shop. Were there absolutely no suitable female candidates (in a world of approximately 3.5 billion females) who could do this job? this can't be right. Right?"	2
ArticleStory_602	Debenhams poaches Amazon's Sergio Bucher as new CEO	"Talking about the challenges faced by high street chains, Cheshire said: “Clothing as a share of total consumer expenditure is going down over time.” However, consumers were spending more on health and beauty, he said, with beauty spending going up by 3% or more, as well as food and gifts – trends that Debenhams wants to tap into."	"I read and re-read this article. I figured that I must be missing something. Where was the controversy? Where were the victims of misogyny? In short, what the h*ll was going on? Why did the Guardian think that anyone in their right mind (OK, I put my hands up, fair cop) would comment on this? Questions, questions, questions. Then I saw it (well, the chance to create some aggravation). Sergio is a bloke. I want to know, actually I demand to know, why a bloke was hired to turn round the fortunes of a dress shop. Were there absolutely no suitable female candidates (in a world of approximately 3.5 billion females) who could do this job? this can't be right. Right?"	1
ArticleStory_602	Debenhams poaches Amazon's Sergio Bucher as new CEO	"The department store has been courting younger customers by introducing Ed’s Easy Diner, Costa Coffee and Patisserie Valerie into its shops. It has also brought in more brands and cut back on promotions, and wants to introduce more beauty services such as nail bars to offer “express treatments”."	"I read and re-read this article. I figured that I must be missing something. Where was the controversy? Where were the victims of misogyny? In short, what the h*ll was going on? Why did the Guardian think that anyone in their right mind (OK, I put my hands up, fair cop) would comment on this? Questions, questions, questions. Then I saw it (well, the chance to create some aggravation). Sergio is a bloke. I want to know, actually I demand to know, why a bloke was hired to turn round the fortunes of a dress shop. Were there absolutely no suitable female candidates (in a world of approximately 3.5 billion females) who could do this job? this can't be right. Right?"	1
ArticleStory_602	Debenhams poaches Amazon's Sergio Bucher as new CEO	"Retail consultant Richard Hyman said Bucher was an unconventional choice given his background in digital and working with big brands such as Puma and Nike. Hyman wrote on his blog: “But he will bring a totally different perspective to the business, and one likely to question and challenge everything. This [is] exactly what Debs needs – reinvention to carve out its own identity and set its own agenda.”"	"I read and re-read this article. I figured that I must be missing something. Where was the controversy? Where were the victims of misogyny? In short, what the h*ll was going on? Why did the Guardian think that anyone in their right mind (OK, I put my hands up, fair cop) would comment on this? Questions, questions, questions. Then I saw it (well, the chance to create some aggravation). Sergio is a bloke. I want to know, actually I demand to know, why a bloke was hired to turn round the fortunes of a dress shop. Were there absolutely no suitable female candidates (in a world of approximately 3.5 billion females) who could do this job? this can't be right. Right?"	3
ArticleStory_602	Debenhams poaches Amazon's Sergio Bucher as new CEO	"He said the clothing side, especially womenswear, was the main challenge, while the beauty division was doing well."	"I read and re-read this article. I figured that I must be missing something. Where was the controversy? Where were the victims of misogyny? In short, what the h*ll was going on? Why did the Guardian think that anyone in their right mind (OK, I put my hands up, fair cop) would comment on this? Questions, questions, questions. Then I saw it (well, the chance to create some aggravation). Sergio is a bloke. I want to know, actually I demand to know, why a bloke was hired to turn round the fortunes of a dress shop. Were there absolutely no suitable female candidates (in a world of approximately 3.5 billion females) who could do this job? this can't be right. Right?"	4
ArticleStory_602	Debenhams poaches Amazon's Sergio Bucher as new CEO	"Bucher’s remuneration includes a basic salary of £700,000 and maximum bonuses equivalent to 350% of salary, or £2.45m, in his first year, which drops to 250% of salary in subsequent years. He is entitled to a cash bonus of up to £1.05m this year, which falls to £700,000 in the coming years. He will also receive a share bonus of £1.4m for 2016, and £1.05m in subsequent years."	"I read and re-read this article. I figured that I must be missing something. Where was the controversy? Where were the victims of misogyny? In short, what the h*ll was going on? Why did the Guardian think that anyone in their right mind (OK, I put my hands up, fair cop) would comment on this? Questions, questions, questions. Then I saw it (well, the chance to create some aggravation). Sergio is a bloke. I want to know, actually I demand to know, why a bloke was hired to turn round the fortunes of a dress shop. Were there absolutely no suitable female candidates (in a world of approximately 3.5 billion females) who could do this job? this can't be right. Right?"	1
ArticleStory_602	Debenhams poaches Amazon's Sergio Bucher as new CEO	"Bucher is to receive a one-off cash payment of £445,184 to compensate him for losing bonuses at Amazon. In addition, Debenhams will pay annual pension contributions of £140,000 and benefits worth £18,375. For the first two years of his employment he will receive a housing allowance of £60,000 after tax and relocation expenses of up to £30,000 after tax."	"I read and re-read this article. I figured that I must be missing something. Where was the controversy? Where were the victims of misogyny? In short, what the h*ll was going on? Why did the Guardian think that anyone in their right mind (OK, I put my hands up, fair cop) would comment on this? Questions, questions, questions. Then I saw it (well, the chance to create some aggravation). Sergio is a bloke. I want to know, actually I demand to know, why a bloke was hired to turn round the fortunes of a dress shop. Were there absolutely no suitable female candidates (in a world of approximately 3.5 billion females) who could do this job? this can't be right. Right?"	1
ArticleStory_602	Debenhams poaches Amazon's Sergio Bucher as new CEO	"Sharp, the outgoing chief executive, will receive his full pay and benefits, a package worth £772,999, during his 12-month notice period until next March."	"I read and re-read this article. I figured that I must be missing something. Where was the controversy? Where were the victims of misogyny? In short, what the h*ll was going on? Why did the Guardian think that anyone in their right mind (OK, I put my hands up, fair cop) would comment on this? Questions, questions, questions. Then I saw it (well, the chance to create some aggravation). Sergio is a bloke. I want to know, actually I demand to know, why a bloke was hired to turn round the fortunes of a dress shop. Were there absolutely no suitable female candidates (in a world of approximately 3.5 billion females) who could do this job? this can't be right. Right?"	1
ArticleStory_602	Debenhams poaches Amazon's Sergio Bucher as new CEO	Sharp has said the latest results proved Debenhams’ strategy was working. The company beat City estimates with a 5.5% rise in pretax profits to nearly £94m in the six months to the end of February.	"I read and re-read this article. I figured that I must be missing something. Where was the controversy? Where were the victims of misogyny? In short, what the h*ll was going on? Why did the Guardian think that anyone in their right mind (OK, I put my hands up, fair cop) would comment on this? Questions, questions, questions. Then I saw it (well, the chance to create some aggravation). Sergio is a bloke. I want to know, actually I demand to know, why a bloke was hired to turn round the fortunes of a dress shop. Were there absolutely no suitable female candidates (in a world of approximately 3.5 billion females) who could do this job? this can't be right. Right?"	1
ArticleStory_602	Debenhams poaches Amazon's Sergio Bucher as new CEO	"Debenhams has poached an Amazon executive to be its new chief executive, tasked with reviving the high street retailer."	"Not to worry staff , soon be on a zero hour contract."	3
ArticleStory_602	Debenhams poaches Amazon's Sergio Bucher as new CEO	"Sergio Bucher, who will take up the job in October, has been vice-president of Amazon’s European fashion business since 2013. He previously worked at Puma, where he was general manager of retail and e-commerce worldwide. Before that, Bucher held retail roles at Nike and Spain’s Inditex, the world’s biggest fashion retailer, where he led the launch of its lingerie brand Oysho."	"Not to worry staff , soon be on a zero hour contract."	4
ArticleStory_602	Debenhams poaches Amazon's Sergio Bucher as new CEO	"Bucher joins with a cash and shares package worth up to £3.84m in the first year and £2.67m in the second year. He was a surprise choice, while Debenhams’ trading director, Suzanne Harlow, missed out on the top job."	"Not to worry staff , soon be on a zero hour contract."	3
ArticleStory_602	Debenhams poaches Amazon's Sergio Bucher as new CEO	"Sir Ian Cheshire, who became Debenhams’ chairman last month after running B&Q owner Kingfisher for years, said: “Sergio’s wealth of e-commerce expertise, international experience and clear leadership qualities stood out. I am confident we have the best possible person to realise the potential of ‘new Debenhams’ as a leading international multichannel retailer with a bright future.”"	"Not to worry staff , soon be on a zero hour contract."	3
ArticleStory_602	Debenhams poaches Amazon's Sergio Bucher as new CEO	He added: “He is a retailer and loves shops and people. It’s a real win for Debenhams.”	"Not to worry staff , soon be on a zero hour contract."	1
ArticleStory_602	Debenhams poaches Amazon's Sergio Bucher as new CEO	"The group’s current CEO, Michael Sharp, is to step down on 24 June. He announced his decision to leave last autumn after shareholders pushed for a change at the top following a series of poor results and profit warnings."	"Not to worry staff , soon be on a zero hour contract."	1
ArticleStory_602	Debenhams poaches Amazon's Sergio Bucher as new CEO	"Cheshire said Bucher’s priority would be to “start with the customer, and we have to agree who our core customer is … and what does Debenhams do for that customer”."	"Not to worry staff , soon be on a zero hour contract."	3
ArticleStory_602	Debenhams poaches Amazon's Sergio Bucher as new CEO	"He said the typical Debenhams customer was a 41-year-old woman who is interested in fashion, looking for newness and a broad choice of brands and likes to have a cup of coffee or glass of prosecco when she comes into Debenhams once a week. Cheshire added: “It’s a much younger customer than the M&S customer, and much more fashion-interested.”"	"Not to worry staff , soon be on a zero hour contract."	1
ArticleStory_602	Debenhams poaches Amazon's Sergio Bucher as new CEO	"His comments came a day after the Marks & Spencer boss, Steve Rowe, vowed to focus on the retailer’s most loyal group of shoppers, dubbed “Mrs M&S” – fiftysomething women who had been neglected as the firm chased younger shoppers."	"Not to worry staff , soon be on a zero hour contract."	1
ArticleStory_602	Debenhams poaches Amazon's Sergio Bucher as new CEO	"Talking about the challenges faced by high street chains, Cheshire said: “Clothing as a share of total consumer expenditure is going down over time.” However, consumers were spending more on health and beauty, he said, with beauty spending going up by 3% or more, as well as food and gifts – trends that Debenhams wants to tap into."	"Not to worry staff , soon be on a zero hour contract."	1
ArticleStory_602	Debenhams poaches Amazon's Sergio Bucher as new CEO	"The department store has been courting younger customers by introducing Ed’s Easy Diner, Costa Coffee and Patisserie Valerie into its shops. It has also brought in more brands and cut back on promotions, and wants to introduce more beauty services such as nail bars to offer “express treatments”."	"Not to worry staff , soon be on a zero hour contract."	1
ArticleStory_602	Debenhams poaches Amazon's Sergio Bucher as new CEO	"Retail consultant Richard Hyman said Bucher was an unconventional choice given his background in digital and working with big brands such as Puma and Nike. Hyman wrote on his blog: “But he will bring a totally different perspective to the business, and one likely to question and challenge everything. This [is] exactly what Debs needs – reinvention to carve out its own identity and set its own agenda.”"	"Not to worry staff , soon be on a zero hour contract."	4
ArticleStory_602	Debenhams poaches Amazon's Sergio Bucher as new CEO	"He said the clothing side, especially womenswear, was the main challenge, while the beauty division was doing well."	"Not to worry staff , soon be on a zero hour contract."	3
ArticleStory_602	Debenhams poaches Amazon's Sergio Bucher as new CEO	"Bucher’s remuneration includes a basic salary of £700,000 and maximum bonuses equivalent to 350% of salary, or £2.45m, in his first year, which drops to 250% of salary in subsequent years. He is entitled to a cash bonus of up to £1.05m this year, which falls to £700,000 in the coming years. He will also receive a share bonus of £1.4m for 2016, and £1.05m in subsequent years."	"Not to worry staff , soon be on a zero hour contract."	1
ArticleStory_602	Debenhams poaches Amazon's Sergio Bucher as new CEO	"Bucher is to receive a one-off cash payment of £445,184 to compensate him for losing bonuses at Amazon. In addition, Debenhams will pay annual pension contributions of £140,000 and benefits worth £18,375. For the first two years of his employment he will receive a housing allowance of £60,000 after tax and relocation expenses of up to £30,000 after tax."	"Not to worry staff , soon be on a zero hour contract."	3
ArticleStory_602	Debenhams poaches Amazon's Sergio Bucher as new CEO	"Sharp, the outgoing chief executive, will receive his full pay and benefits, a package worth £772,999, during his 12-month notice period until next March."	"Not to worry staff , soon be on a zero hour contract."	1
ArticleStory_602	Debenhams poaches Amazon's Sergio Bucher as new CEO	Sharp has said the latest results proved Debenhams’ strategy was working. The company beat City estimates with a 5.5% rise in pretax profits to nearly £94m in the six months to the end of February.	"Not to worry staff , soon be on a zero hour contract."	2
ArticleStory_602	Debenhams poaches Amazon's Sergio Bucher as new CEO	"Debenhams has poached an Amazon executive to be its new chief executive, tasked with reviving the high street retailer."	"I know why you're so confused - probably because you haven't looked at any of the facts. The current deputy ceo is a woman so are many of the senior executives if you check, and I'm sure they were part of the interviewing process and had a chance to pitch for the job. As the article says clothing sales are only about half of Debenhams sales so it's not a 'dress shop' and they want to grow online sales and sales of non clothing (food, beauty, gifts, homeware etc) so if you want to grow your online business why wouldn't you hire an exec from amazons fashion business who knows more about online retailing than most other ceo's at high street stores"	3
ArticleStory_602	Debenhams poaches Amazon's Sergio Bucher as new CEO	"Sergio Bucher, who will take up the job in October, has been vice-president of Amazon’s European fashion business since 2013. He previously worked at Puma, where he was general manager of retail and e-commerce worldwide. Before that, Bucher held retail roles at Nike and Spain’s Inditex, the world’s biggest fashion retailer, where he led the launch of its lingerie brand Oysho."	"I know why you're so confused - probably because you haven't looked at any of the facts. The current deputy ceo is a woman so are many of the senior executives if you check, and I'm sure they were part of the interviewing process and had a chance to pitch for the job. As the article says clothing sales are only about half of Debenhams sales so it's not a 'dress shop' and they want to grow online sales and sales of non clothing (food, beauty, gifts, homeware etc) so if you want to grow your online business why wouldn't you hire an exec from amazons fashion business who knows more about online retailing than most other ceo's at high street stores"	4
ArticleStory_602	Debenhams poaches Amazon's Sergio Bucher as new CEO	"Bucher joins with a cash and shares package worth up to £3.84m in the first year and £2.67m in the second year. He was a surprise choice, while Debenhams’ trading director, Suzanne Harlow, missed out on the top job."	"I know why you're so confused - probably because you haven't looked at any of the facts. The current deputy ceo is a woman so are many of the senior executives if you check, and I'm sure they were part of the interviewing process and had a chance to pitch for the job. As the article says clothing sales are only about half of Debenhams sales so it's not a 'dress shop' and they want to grow online sales and sales of non clothing (food, beauty, gifts, homeware etc) so if you want to grow your online business why wouldn't you hire an exec from amazons fashion business who knows more about online retailing than most other ceo's at high street stores"	4
ArticleStory_602	Debenhams poaches Amazon's Sergio Bucher as new CEO	"Sir Ian Cheshire, who became Debenhams’ chairman last month after running B&Q owner Kingfisher for years, said: “Sergio’s wealth of e-commerce expertise, international experience and clear leadership qualities stood out. I am confident we have the best possible person to realise the potential of ‘new Debenhams’ as a leading international multichannel retailer with a bright future.”"	"I know why you're so confused - probably because you haven't looked at any of the facts. The current deputy ceo is a woman so are many of the senior executives if you check, and I'm sure they were part of the interviewing process and had a chance to pitch for the job. As the article says clothing sales are only about half of Debenhams sales so it's not a 'dress shop' and they want to grow online sales and sales of non clothing (food, beauty, gifts, homeware etc) so if you want to grow your online business why wouldn't you hire an exec from amazons fashion business who knows more about online retailing than most other ceo's at high street stores"	4
ArticleStory_602	Debenhams poaches Amazon's Sergio Bucher as new CEO	He added: “He is a retailer and loves shops and people. It’s a real win for Debenhams.”	"I know why you're so confused - probably because you haven't looked at any of the facts. The current deputy ceo is a woman so are many of the senior executives if you check, and I'm sure they were part of the interviewing process and had a chance to pitch for the job. As the article says clothing sales are only about half of Debenhams sales so it's not a 'dress shop' and they want to grow online sales and sales of non clothing (food, beauty, gifts, homeware etc) so if you want to grow your online business why wouldn't you hire an exec from amazons fashion business who knows more about online retailing than most other ceo's at high street stores"	5
ArticleStory_602	Debenhams poaches Amazon's Sergio Bucher as new CEO	"The group’s current CEO, Michael Sharp, is to step down on 24 June. He announced his decision to leave last autumn after shareholders pushed for a change at the top following a series of poor results and profit warnings."	"I know why you're so confused - probably because you haven't looked at any of the facts. The current deputy ceo is a woman so are many of the senior executives if you check, and I'm sure they were part of the interviewing process and had a chance to pitch for the job. As the article says clothing sales are only about half of Debenhams sales so it's not a 'dress shop' and they want to grow online sales and sales of non clothing (food, beauty, gifts, homeware etc) so if you want to grow your online business why wouldn't you hire an exec from amazons fashion business who knows more about online retailing than most other ceo's at high street stores"	4
ArticleStory_602	Debenhams poaches Amazon's Sergio Bucher as new CEO	"Cheshire said Bucher’s priority would be to “start with the customer, and we have to agree who our core customer is … and what does Debenhams do for that customer”."	"I know why you're so confused - probably because you haven't looked at any of the facts. The current deputy ceo is a woman so are many of the senior executives if you check, and I'm sure they were part of the interviewing process and had a chance to pitch for the job. As the article says clothing sales are only about half of Debenhams sales so it's not a 'dress shop' and they want to grow online sales and sales of non clothing (food, beauty, gifts, homeware etc) so if you want to grow your online business why wouldn't you hire an exec from amazons fashion business who knows more about online retailing than most other ceo's at high street stores"	4
ArticleStory_602	Debenhams poaches Amazon's Sergio Bucher as new CEO	"He said the typical Debenhams customer was a 41-year-old woman who is interested in fashion, looking for newness and a broad choice of brands and likes to have a cup of coffee or glass of prosecco when she comes into Debenhams once a week. Cheshire added: “It’s a much younger customer than the M&S customer, and much more fashion-interested.”"	"I know why you're so confused - probably because you haven't looked at any of the facts. The current deputy ceo is a woman so are many of the senior executives if you check, and I'm sure they were part of the interviewing process and had a chance to pitch for the job. As the article says clothing sales are only about half of Debenhams sales so it's not a 'dress shop' and they want to grow online sales and sales of non clothing (food, beauty, gifts, homeware etc) so if you want to grow your online business why wouldn't you hire an exec from amazons fashion business who knows more about online retailing than most other ceo's at high street stores"	3
ArticleStory_602	Debenhams poaches Amazon's Sergio Bucher as new CEO	"His comments came a day after the Marks & Spencer boss, Steve Rowe, vowed to focus on the retailer’s most loyal group of shoppers, dubbed “Mrs M&S” – fiftysomething women who had been neglected as the firm chased younger shoppers."	"I know why you're so confused - probably because you haven't looked at any of the facts. The current deputy ceo is a woman so are many of the senior executives if you check, and I'm sure they were part of the interviewing process and had a chance to pitch for the job. As the article says clothing sales are only about half of Debenhams sales so it's not a 'dress shop' and they want to grow online sales and sales of non clothing (food, beauty, gifts, homeware etc) so if you want to grow your online business why wouldn't you hire an exec from amazons fashion business who knows more about online retailing than most other ceo's at high street stores"	3
ArticleStory_602	Debenhams poaches Amazon's Sergio Bucher as new CEO	"Talking about the challenges faced by high street chains, Cheshire said: “Clothing as a share of total consumer expenditure is going down over time.” However, consumers were spending more on health and beauty, he said, with beauty spending going up by 3% or more, as well as food and gifts – trends that Debenhams wants to tap into."	"I know why you're so confused - probably because you haven't looked at any of the facts. The current deputy ceo is a woman so are many of the senior executives if you check, and I'm sure they were part of the interviewing process and had a chance to pitch for the job. As the article says clothing sales are only about half of Debenhams sales so it's not a 'dress shop' and they want to grow online sales and sales of non clothing (food, beauty, gifts, homeware etc) so if you want to grow your online business why wouldn't you hire an exec from amazons fashion business who knows more about online retailing than most other ceo's at high street stores"	4
ArticleStory_602	Debenhams poaches Amazon's Sergio Bucher as new CEO	"The department store has been courting younger customers by introducing Ed’s Easy Diner, Costa Coffee and Patisserie Valerie into its shops. It has also brought in more brands and cut back on promotions, and wants to introduce more beauty services such as nail bars to offer “express treatments”."	"I know why you're so confused - probably because you haven't looked at any of the facts. The current deputy ceo is a woman so are many of the senior executives if you check, and I'm sure they were part of the interviewing process and had a chance to pitch for the job. As the article says clothing sales are only about half of Debenhams sales so it's not a 'dress shop' and they want to grow online sales and sales of non clothing (food, beauty, gifts, homeware etc) so if you want to grow your online business why wouldn't you hire an exec from amazons fashion business who knows more about online retailing than most other ceo's at high street stores"	4
ArticleStory_602	Debenhams poaches Amazon's Sergio Bucher as new CEO	"Retail consultant Richard Hyman said Bucher was an unconventional choice given his background in digital and working with big brands such as Puma and Nike. Hyman wrote on his blog: “But he will bring a totally different perspective to the business, and one likely to question and challenge everything. This [is] exactly what Debs needs – reinvention to carve out its own identity and set its own agenda.”"	"I know why you're so confused - probably because you haven't looked at any of the facts. The current deputy ceo is a woman so are many of the senior executives if you check, and I'm sure they were part of the interviewing process and had a chance to pitch for the job. As the article says clothing sales are only about half of Debenhams sales so it's not a 'dress shop' and they want to grow online sales and sales of non clothing (food, beauty, gifts, homeware etc) so if you want to grow your online business why wouldn't you hire an exec from amazons fashion business who knows more about online retailing than most other ceo's at high street stores"	4
ArticleStory_602	Debenhams poaches Amazon's Sergio Bucher as new CEO	"He said the clothing side, especially womenswear, was the main challenge, while the beauty division was doing well."	"I know why you're so confused - probably because you haven't looked at any of the facts. The current deputy ceo is a woman so are many of the senior executives if you check, and I'm sure they were part of the interviewing process and had a chance to pitch for the job. As the article says clothing sales are only about half of Debenhams sales so it's not a 'dress shop' and they want to grow online sales and sales of non clothing (food, beauty, gifts, homeware etc) so if you want to grow your online business why wouldn't you hire an exec from amazons fashion business who knows more about online retailing than most other ceo's at high street stores"	3
ArticleStory_602	Debenhams poaches Amazon's Sergio Bucher as new CEO	"Bucher’s remuneration includes a basic salary of £700,000 and maximum bonuses equivalent to 350% of salary, or £2.45m, in his first year, which drops to 250% of salary in subsequent years. He is entitled to a cash bonus of up to £1.05m this year, which falls to £700,000 in the coming years. He will also receive a share bonus of £1.4m for 2016, and £1.05m in subsequent years."	"I know why you're so confused - probably because you haven't looked at any of the facts. The current deputy ceo is a woman so are many of the senior executives if you check, and I'm sure they were part of the interviewing process and had a chance to pitch for the job. As the article says clothing sales are only about half of Debenhams sales so it's not a 'dress shop' and they want to grow online sales and sales of non clothing (food, beauty, gifts, homeware etc) so if you want to grow your online business why wouldn't you hire an exec from amazons fashion business who knows more about online retailing than most other ceo's at high street stores"	1
ArticleStory_602	Debenhams poaches Amazon's Sergio Bucher as new CEO	"Bucher is to receive a one-off cash payment of £445,184 to compensate him for losing bonuses at Amazon. In addition, Debenhams will pay annual pension contributions of £140,000 and benefits worth £18,375. For the first two years of his employment he will receive a housing allowance of £60,000 after tax and relocation expenses of up to £30,000 after tax."	"I know why you're so confused - probably because you haven't looked at any of the facts. The current deputy ceo is a woman so are many of the senior executives if you check, and I'm sure they were part of the interviewing process and had a chance to pitch for the job. As the article says clothing sales are only about half of Debenhams sales so it's not a 'dress shop' and they want to grow online sales and sales of non clothing (food, beauty, gifts, homeware etc) so if you want to grow your online business why wouldn't you hire an exec from amazons fashion business who knows more about online retailing than most other ceo's at high street stores"	1
ArticleStory_602	Debenhams poaches Amazon's Sergio Bucher as new CEO	"Sharp, the outgoing chief executive, will receive his full pay and benefits, a package worth £772,999, during his 12-month notice period until next March."	"I know why you're so confused - probably because you haven't looked at any of the facts. The current deputy ceo is a woman so are many of the senior executives if you check, and I'm sure they were part of the interviewing process and had a chance to pitch for the job. As the article says clothing sales are only about half of Debenhams sales so it's not a 'dress shop' and they want to grow online sales and sales of non clothing (food, beauty, gifts, homeware etc) so if you want to grow your online business why wouldn't you hire an exec from amazons fashion business who knows more about online retailing than most other ceo's at high street stores"	1
ArticleStory_602	Debenhams poaches Amazon's Sergio Bucher as new CEO	Sharp has said the latest results proved Debenhams’ strategy was working. The company beat City estimates with a 5.5% rise in pretax profits to nearly £94m in the six months to the end of February.	"I know why you're so confused - probably because you haven't looked at any of the facts. The current deputy ceo is a woman so are many of the senior executives if you check, and I'm sure they were part of the interviewing process and had a chance to pitch for the job. As the article says clothing sales are only about half of Debenhams sales so it's not a 'dress shop' and they want to grow online sales and sales of non clothing (food, beauty, gifts, homeware etc) so if you want to grow your online business why wouldn't you hire an exec from amazons fashion business who knows more about online retailing than most other ceo's at high street stores"	3
ArticleStory_602	Debenhams poaches Amazon's Sergio Bucher as new CEO	"Debenhams has poached an Amazon executive to be its new chief executive, tasked with reviving the high street retailer."	"I obviously didn't get the tone quite right. Why would I waste time looking at the facts (let's be honest, it's not a Guardian trait) when I can go straight to the point?"	1
ArticleStory_602	Debenhams poaches Amazon's Sergio Bucher as new CEO	"Sergio Bucher, who will take up the job in October, has been vice-president of Amazon’s European fashion business since 2013. He previously worked at Puma, where he was general manager of retail and e-commerce worldwide. Before that, Bucher held retail roles at Nike and Spain’s Inditex, the world’s biggest fashion retailer, where he led the launch of its lingerie brand Oysho."	"I obviously didn't get the tone quite right. Why would I waste time looking at the facts (let's be honest, it's not a Guardian trait) when I can go straight to the point?"	1
ArticleStory_602	Debenhams poaches Amazon's Sergio Bucher as new CEO	"Bucher joins with a cash and shares package worth up to £3.84m in the first year and £2.67m in the second year. He was a surprise choice, while Debenhams’ trading director, Suzanne Harlow, missed out on the top job."	"I obviously didn't get the tone quite right. Why would I waste time looking at the facts (let's be honest, it's not a Guardian trait) when I can go straight to the point?"	1
ArticleStory_602	Debenhams poaches Amazon's Sergio Bucher as new CEO	"Sir Ian Cheshire, who became Debenhams’ chairman last month after running B&Q owner Kingfisher for years, said: “Sergio’s wealth of e-commerce expertise, international experience and clear leadership qualities stood out. I am confident we have the best possible person to realise the potential of ‘new Debenhams’ as a leading international multichannel retailer with a bright future.”"	"I obviously didn't get the tone quite right. Why would I waste time looking at the facts (let's be honest, it's not a Guardian trait) when I can go straight to the point?"	1
ArticleStory_602	Debenhams poaches Amazon's Sergio Bucher as new CEO	He added: “He is a retailer and loves shops and people. It’s a real win for Debenhams.”	"I obviously didn't get the tone quite right. Why would I waste time looking at the facts (let's be honest, it's not a Guardian trait) when I can go straight to the point?"	1
ArticleStory_602	Debenhams poaches Amazon's Sergio Bucher as new CEO	"The group’s current CEO, Michael Sharp, is to step down on 24 June. He announced his decision to leave last autumn after shareholders pushed for a change at the top following a series of poor results and profit warnings."	"I obviously didn't get the tone quite right. Why would I waste time looking at the facts (let's be honest, it's not a Guardian trait) when I can go straight to the point?"	1
ArticleStory_602	Debenhams poaches Amazon's Sergio Bucher as new CEO	"Cheshire said Bucher’s priority would be to “start with the customer, and we have to agree who our core customer is … and what does Debenhams do for that customer”."	"I obviously didn't get the tone quite right. Why would I waste time looking at the facts (let's be honest, it's not a Guardian trait) when I can go straight to the point?"	1
